Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
6461,6189,6121,1156,2213,699,2171,4141,2274,7794,62.18,37.44
6665,7514,3350,8299,5324,295,2110,6795,7135,3516,60.14000000000001,39.64
6568,2606,437,8355,6528,5982,2235,853,8119,3938,37.44,62.260000000000005
7551,2266,8359,9847,9425,5210,6133,6814,1844,7385,44.46,55.02
2161,8353,7973,9704,3695,2196,1658,8350,9110,826,56.75,42.72
6980,653,4648,7640,1858,5750,634,4619,8749,8099,56.44,43.36
1912,433,6668,6171,1283,1853,4667,6527,5535,8510,56.879999999999995,42.64
5179,9934,8038,7060,6995,2914,6049,5531,7242,791,37.68,61.980000000000004
2975,7019,4928,4293,9327,267,5125,5381,7574,1543,55.58,44.2
6980,7300,3350,9685,6971,2504,1646,1072,5272,2470,48.4,51.39
4305,2320,2256,3371,5386,1517,5662,7619,3437,9379,45.57,54.24
8914,6571,2455,2655,3459,8800,4178,1125,5273,8504,47.89,51.41
7183,3120,6879,2368,316,4358,9965,2248,4493,7938,32.85,67.0
6317,613,3473,1646,1208,5050,3468,4185,3056,9166,43.19,56.589999999999996
5122,7273,2797,9567,3512,8391,8339,7419,5926,4821,57.330000000000005,42.27
5143,541,2674,7807,2519,4463,6743,2753,3046,2061,58.95,40.88
957,425,5444,633,2140,9166,5816,950,7976,4047,68.65,31.130000000000003
8705,3283,1679,8160,5445,3636,7456,3681,2250,5012,46.2,53.16
4976,9425,8726,682,6288,8013,2317,124,5553,3922,55.230000000000004,44.58
2460,3295,8026,3965,7679,8955,4758,253,2324,1674,67.53,32.24
4674,2843,6674,4082,4978,9990,2855,5373,2516,2701,53.190000000000005,46.01
1622,7056,5248,654,8268,1755,448,5271,6234,1680,60.75000000000001,38.68
4326,6583,6170,9092,4817,869,8919,2649,2129,7029,48.91,50.88
2460,1341,725,1772,6826,1817,4870,5721,7275,5847,53.0,46.68
6325,3152,1096,6187,6625,6888,4339,6557,7872,9566,52.669999999999995,47.15
3335,1304,4719,439,2777,9514,2527,3525,7760,7176,58.26,41.36
6774,8878,9733,307,3222,1668,6430,6189,7418,798,53.669999999999995,46.17
8705,6491,4055,6416,8685,7887,1020,1599,5445,7713,58.160000000000004,41.48
6876,5289,7013,4304,2952,735,1006,5366,4642,1462,57.440000000000005,42.35
4626,6037,6482,7236,2742,7014,7631,9391,5699,1503,61.57,38.17
4153,7937,9754,3065,8110,6504,9226,4761,8025,3518,30.64,69.15
3270,2248,2558,2765,5902,5430,6975,593,6980,3783,46.64,52.839999999999996
4634,4034,8329,9942,2972,2136,3396,8619,1595,994,48.28,50.99
6290,5054,9817,2364,2928,9554,3132,8157,6722,9195,52.14,47.599999999999994
5703,3828,3358,134,700,9098,3276,5988,5415,8979,54.400000000000006,45.42
